timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T23:29:03,10,78.2055166,0.631,12.931406,0.619,13.173699,115-101-132-244-109-79-78-127-6-9,0.7046428,0.05314299,1.8196986,10.660927,1.3675541,10.586886,0.001,0.001,0.0,0.0,0.668,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,
2026-06-09T23:30:31,11,85.0415645,0.642,12.887365,0.643,12.588126,125-127-128-165-156-110-71-109-4-5,0.71591866,0.055903696,1.850971,8.841072,1.065689,5.4141064,0.001,0.001,0.0,0.0,0.668,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,
2026-06-09T23:31:59,12,84.380021,0.67,12.185441,0.689,11.860693,129-133-124-127-165-100-98-99-16-9,0.73566824,0.05721366,1.877811,5.718854,0.9034037,6.030443,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\final_checkpoint.bin
2026-06-10T01:02:30,13,90.1548302,0.611,13.365368,0.631,13.100943,136-96-136-213-183-63-72-90-7-4,0.74512887,0.056664042,1.867118,5.1500955,0.5952879,3.3686137,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:03:54,14,79.8724674,0.658,12.710386,0.668,12.662383,113-119-136-149-192-62-92-125-8-4,0.7542461,0.05784787,1.8863577,5.9757805,0.9354053,8.120873,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:05:16,15,78.5258944,0.667,11.664136,0.694,11.504372,116-125-109-148-134-107-103-136-12-10,0.76563954,0.05942893,1.9088845,6.7092595,0.9339006,5.9819036,0.001,0.001,0.0,0.0,0.694,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:06:36,16,77.3792122,0.67,12.408688,0.679,12.088132,146-106-123-124-142-121-90-132-9-7,0.77462703,0.059085764,1.9264545,5.243153,0.74929965,4.6798487,0.001,0.001,0.0,0.0,0.694,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:07:58,17,78.9301779,0.668,11.765308,0.714,11.59143,126-114-125-110-145-128-97-120-18-17,0.784618,0.05946231,1.9422026,3.3888526,0.4799959,3.3326468,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T09:28:51,18,86.5436067,0.637,12.682569,0.663,12.485619,119-108-145-153-131-127-82-116-10-9,0.80045635,0.06208677,1.9598048,7.5221677,1.0744846,6.8360415,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:30:14,19,78.6818545,0.677,11.491454,0.704,11.0208235,119-119-128-151-120-88-121-120-20-14,0.82360566,0.06770085,2.0133185,1.5540152,0.32696927,2.996669,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:31:36,20,78.9699779,0.664,12.233179,0.652,12.257428,148-114-127-176-120-93-96-111-9-6,0.82755834,0.06825623,2.0322871,3.8858263,0.5003312,2.875775,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:32:57,21,77.9921524,0.705,11.449222,0.724,11.124498,121-117-121-94-155-123-119-124-12-14,0.8521486,0.069335595,2.0557702,3.9791257,0.60139334,4.603311,0.001,0.001,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:20:53,22,88.2215718,0.665,11.87278,0.678,11.526822,115-114-115-149-118-129-99-132-16-13,0.8563472,0.070221566,2.038722,1.4514972,0.24500564,2.446595,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:22:16,23,77.9053725,0.702,11.60375,0.721,11.257315,125-113-111-118-135-119-123-133-11-12,0.8577214,0.07180497,2.0408444,2.3820665,0.35180616,2.6650357,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:23:39,24,79.6021921,0.689,11.609953,0.707,11.219141,126-121-119-104-120-138-105-140-14-13,0.8696559,0.07329599,2.0518982,4.248049,0.6203469,3.8296034,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:24:58,25,76.5101395,0.679,11.730254,0.692,11.520551,131-112-112-169-118-99-105-125-12-17,0.8757328,0.073685996,2.0519922,4.739324,0.6226807,4.2011814,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:26:20,26,79.0968419,0.691,11.790391,0.7,11.380222,106-108-133-130-126-146-116-119-5-11,0.8886617,0.07391342,2.0480306,6.1073246,0.9063138,7.2512417,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:27:40,27,77.2519932,0.665,12.144155,0.688,11.709056,123-110-116-163-117-153-83-114-9-12,0.8992632,0.07606255,2.0570226,6.3511653,0.91566986,5.735583,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:29:03,28,79.0323921,0.705,11.051832,0.704,11.046093,125-126-119-103-132-110-130-112-20-23,0.9046443,0.07614449,2.0518835,2.9192362,0.4473395,3.1483207,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:30:23,29,76.9673549,0.672,12.349488,0.671,12.152085,112-114-137-163-145-103-99-119-5-3,0.9106652,0.07680941,2.057728,9.160388,1.1875812,5.480417,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:31:46,30,80.8362962,0.684,11.88431,0.692,11.552555,138-137-137-140-120-69-114-125-8-12,0.9187154,0.079846844,2.068278,5.621954,0.6886072,5.039757,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:33:04,31,74.9902942,0.69,11.9008,0.699,11.782041,143-119-115-157-126-106-98-110-11-15,0.9277685,0.08077956,2.0726728,6.935792,0.9775646,6.4547625,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,
2026-06-10T10:34:26,32,78.339975,0.701,11.428189,0.716,11.23002,136-121-125-116-128-92-110-143-16-13,0.9343125,0.08010211,2.0728614,3.8767028,0.60443455,3.8884134,0.002,0.002,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_stepsize_from_0p724_20260610\step0p35_lr0p00010_wd0p002_s500_reverseT\final_checkpoint.bin
