timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T23:29:03,10,78.2055166,0.631,12.931406,0.619,13.173699,115-101-132-244-109-79-78-127-6-9,0.7046428,0.05314299,1.8196986,10.660927,1.3675541,10.586886,0.001,0.001,0.0,0.0,0.668,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,
2026-06-09T23:30:31,11,85.0415645,0.642,12.887365,0.643,12.588126,125-127-128-165-156-110-71-109-4-5,0.71591866,0.055903696,1.850971,8.841072,1.065689,5.4141064,0.001,0.001,0.0,0.0,0.668,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,
2026-06-09T23:31:59,12,84.380021,0.67,12.185441,0.689,11.860693,129-133-124-127-165-100-98-99-16-9,0.73566824,0.05721366,1.877811,5.718854,0.9034037,6.030443,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\final_checkpoint.bin
2026-06-10T01:02:30,13,90.1548302,0.611,13.365368,0.631,13.100943,136-96-136-213-183-63-72-90-7-4,0.74512887,0.056664042,1.867118,5.1500955,0.5952879,3.3686137,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:03:54,14,79.8724674,0.658,12.710386,0.668,12.662383,113-119-136-149-192-62-92-125-8-4,0.7542461,0.05784787,1.8863577,5.9757805,0.9354053,8.120873,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:05:16,15,78.5258944,0.667,11.664136,0.694,11.504372,116-125-109-148-134-107-103-136-12-10,0.76563954,0.05942893,1.9088845,6.7092595,0.9339006,5.9819036,0.001,0.001,0.0,0.0,0.694,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:06:36,16,77.3792122,0.67,12.408688,0.679,12.088132,146-106-123-124-142-121-90-132-9-7,0.77462703,0.059085764,1.9264545,5.243153,0.74929965,4.6798487,0.001,0.001,0.0,0.0,0.694,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:07:58,17,78.9301779,0.668,11.765308,0.714,11.59143,126-114-125-110-145-128-97-120-18-17,0.784618,0.05946231,1.9422026,3.3888526,0.4799959,3.3326468,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T08:52:13,18,89.9640966,0.655,12.367318,0.684,11.941371,138-130-139-129-134-114-89-107-14-6,0.7914168,0.061133485,1.9442142,8.012371,1.066416,6.6316695,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,
2026-06-10T08:53:41,19,83.6456334,0.682,11.578153,0.688,11.37489,121-124-110-126-144-78-140-127-16-14,0.79627454,0.06300228,1.960159,2.8047616,0.44868937,3.4408689,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,
2026-06-10T08:55:09,20,84.574772,0.661,11.981216,0.691,11.785477,122-102-133-140-191-91-100-96-14-11,0.80355877,0.06401417,1.9767971,4.9212747,0.7905739,5.5847373,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,
2026-06-10T08:56:32,21,79.3886611,0.672,12.236606,0.676,11.950387,131-143-115-149-136-89-106-113-9-9,0.80698365,0.06428199,1.9863695,2.755579,0.3887413,3.490126,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,
2026-06-10T08:57:58,22,82.4017122,0.653,11.982262,0.687,11.385749,118-107-130-112-139-132-91-144-13-14,0.8150417,0.06421516,1.9949114,1.5862501,0.30180484,2.8914893,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,
2026-06-10T08:59:22,23,82.0071224,0.659,12.343566,0.691,11.741924,120-103-152-134-172-75-97-130-5-12,0.8163379,0.063991584,2.0018277,8.166632,1.511356,6.7899947,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,
2026-06-10T09:00:42,24,76.5239466,0.683,11.8060665,0.702,11.617376,135-125-126-133-130-120-113-99-10-9,0.8229605,0.06591435,2.0126507,3.9916513,0.4995979,2.8823006,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p015_lr0p00009_s500_fixed\final_checkpoint.bin
