timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T23:29:03,10,78.2055166,0.631,12.931406,0.619,13.173699,115-101-132-244-109-79-78-127-6-9,0.7046428,0.05314299,1.8196986,10.660927,1.3675541,10.586886,0.001,0.001,0.0,0.0,0.668,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,
2026-06-09T23:30:31,11,85.0415645,0.642,12.887365,0.643,12.588126,125-127-128-165-156-110-71-109-4-5,0.71591866,0.055903696,1.850971,8.841072,1.065689,5.4141064,0.001,0.001,0.0,0.0,0.668,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,
2026-06-09T23:31:59,12,84.380021,0.67,12.185441,0.689,11.860693,129-133-124-127-165-100-98-99-16-9,0.73566824,0.05721366,1.877811,5.718854,0.9034037,6.030443,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_v4_best_20260609\resume_lr0p00015_reset\final_checkpoint.bin
2026-06-10T01:02:30,13,90.1548302,0.611,13.365368,0.631,13.100943,136-96-136-213-183-63-72-90-7-4,0.74512887,0.056664042,1.867118,5.1500955,0.5952879,3.3686137,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:03:54,14,79.8724674,0.658,12.710386,0.668,12.662383,113-119-136-149-192-62-92-125-8-4,0.7542461,0.05784787,1.8863577,5.9757805,0.9354053,8.120873,0.001,0.001,0.0,0.0,0.689,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:05:16,15,78.5258944,0.667,11.664136,0.694,11.504372,116-125-109-148-134-107-103-136-12-10,0.76563954,0.05942893,1.9088845,6.7092595,0.9339006,5.9819036,0.001,0.001,0.0,0.0,0.694,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:06:36,16,77.3792122,0.67,12.408688,0.679,12.088132,146-106-123-124-142-121-90-132-9-7,0.77462703,0.059085764,1.9264545,5.243153,0.74929965,4.6798487,0.001,0.001,0.0,0.0,0.694,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T01:07:58,17,78.9301779,0.668,11.765308,0.714,11.59143,126-114-125-110-145-128-97-120-18-17,0.784618,0.05946231,1.9422026,3.3888526,0.4799959,3.3326468,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_resume_from_0p689_20260610\cont_lr0p00012_reset_s500\best_checkpoint.bin,
2026-06-10T09:28:51,18,86.5436067,0.637,12.682569,0.663,12.485619,119-108-145-153-131-127-82-116-10-9,0.80045635,0.06208677,1.9598048,7.5221677,1.0744846,6.8360415,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:30:14,19,78.6818545,0.677,11.491454,0.704,11.0208235,119-119-128-151-120-88-121-120-20-14,0.82360566,0.06770085,2.0133185,1.5540152,0.32696927,2.996669,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:31:36,20,78.9699779,0.664,12.233179,0.652,12.257428,148-114-127-176-120-93-96-111-9-6,0.82755834,0.06825623,2.0322871,3.8858263,0.5003312,2.875775,0.001,0.001,0.0,0.0,0.714,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:32:57,21,77.9921524,0.705,11.449222,0.724,11.124498,121-117-121-94-155-123-119-124-12-14,0.8521486,0.069335595,2.0557702,3.9791257,0.60139334,4.603311,0.001,0.001,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:34:21,22,81.2159428,0.654,12.459333,0.648,12.561224,149-132-93-119-180-67-89-159-5-7,0.8708831,0.073476106,2.0947728,5.1829667,0.735621,4.2123795,0.001,0.001,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:35:46,23,81.5987572,0.683,11.574496,0.656,11.757357,108-118-138-153-128-79-95-156-16-9,0.88890606,0.07532147,2.1201856,5.168997,0.69332546,5.048126,0.001,0.001,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,
2026-06-10T09:37:06,24,76.4774955,0.62,13.339953,0.629,13.174868,169-109-122-187-96-64-90-135-12-16,0.90629053,0.07624391,2.1448145,6.8605866,0.83494663,7.5166554,0.001,0.001,0.0,0.0,0.724,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\symmetric_nudge_beta_relax_from_0p714_20260610\b0p025_lr0p00015_s500_reverseT\final_checkpoint.bin
